filename,width,height,class,xmin,ymin,xmax,ymax
particle-985.jpg,430,340,particle,185,18,252,98
particle-985.jpg,430,340,particle,230,27,395,308
particle-985.jpg,430,340,particle,6,201,49,255
particle-980.jpg,528,426,particle,54,11,141,72
particle-980.jpg,528,426,particle,50,87,152,218
particle-980.jpg,528,426,particle,334,40,474,177
particle-980.jpg,528,426,particle,141,27,383,377
particle-903.jpg,146,130,particle,28,15,104,92
particle-977.jpg,498,488,particle,27,17,148,115
particle-977.jpg,498,488,particle,119,60,246,164
particle-977.jpg,498,488,particle,251,79,484,229
particle-977.jpg,498,488,particle,46,184,444,467
particle-977.jpg,498,488,particle,78,437,232,488
particle-977.jpg,498,488,particle,419,428,498,485
particle-242.jpg,358,398,particle,27,14,120,54
particle-242.jpg,358,398,particle,55,60,284,373
particle-62.jpg,274,448,particle,68,138,233,331
yeast-45.jpg,208,222,yeast,68,72,139,138
yeast-45.jpg,208,222,yeast,12,121,66,169
particle-633.jpg,334,282,particle,15,71,255,255
particle-633.jpg,334,282,particle,293,1,334,55
particle-965.jpg,358,262,particle,19,1,94,36
particle-965.jpg,358,262,particle,22,21,255,194
particle-965.jpg,358,262,particle,1,160,102,262
particle-965.jpg,358,262,particle,271,210,326,262
particle-561.jpg,408,326,particle,87,38,307,284
particle-561.jpg,408,326,particle,311,14,346,71
particle-561.jpg,408,326,particle,295,80,345,138
particle-582.jpg,628,320,particle,5,256,99,316
particle-582.jpg,628,320,particle,160,73,612,275
particle-582.jpg,628,320,particle,390,6,604,82
particle-648.jpg,216,226,particle,55,9,178,108
particle-648.jpg,216,226,particle,136,100,194,159
particle-648.jpg,216,226,particle,103,151,171,213
particle-648.jpg,216,226,particle,9,135,51,171
yeast-992.jpg,190,204,yeast,20,32,115,121
particle-704.jpg,288,222,particle,4,39,35,64
particle-704.jpg,288,222,particle,15,66,114,120
particle-704.jpg,288,222,particle,80,15,189,196
particle-704.jpg,288,222,particle,202,19,269,99
particle-704.jpg,288,222,particle,187,101,237,148
particle-704.jpg,288,222,particle,246,116,271,146
particle-704.jpg,288,222,particle,207,161,236,186
particle-88.jpg,666,586,particle,22,66,586,449
particle-88.jpg,666,586,particle,437,363,592,498
particle-170.jpg,292,286,particle,94,61,222,204
particle-170.jpg,292,286,particle,271,150,292,180
yeast-49.jpg,212,200,yeast,8,30,142,143
particle-800.jpg,220,174,particle,1,83,16,106
particle-800.jpg,220,174,particle,28,99,53,122
particle-800.jpg,220,174,particle,80,14,193,132
particle-239.jpg,184,254,particle,20,85,159,210
particle-389.jpg,340,310,particle,67,16,276,183
particle-389.jpg,340,310,particle,10,131,134,206
particle-389.jpg,340,310,particle,241,205,336,277
particle-125.jpg,260,252,particle,59,54,191,198
particle-125.jpg,260,252,particle,196,14,224,67
yeast-610.jpg,126,140,yeast,33,53,73,85
particle-32.jpg,848,578,particle,63,66,638,421
particle-32.jpg,848,578,particle,531,97,781,364
yeast-590.jpg,528,328,yeast,20,26,394,235
yeast-590.jpg,528,328,yeast,101,256,311,323
yeast-590.jpg,528,328,yeast,451,159,515,235
yeast-993.jpg,354,378,yeast,66,82,177,173
particle-662.jpg,612,606,particle,214,4,418,145
particle-662.jpg,612,606,particle,234,148,576,350
particle-662.jpg,612,606,particle,1,201,78,345
yeast-768.jpg,86,74,yeast,19,8,82,54
particle-38.jpg,318,270,particle,18,33,289,236
particle-365.jpg,416,364,particle,21,79,345,317
yeast-703.jpg,130,84,yeast,13,29,44,60
yeast-703.jpg,130,84,yeast,56,17,88,47
particle-83.jpg,340,224,particle,89,15,211,111
particle-83.jpg,340,224,particle,59,128,146,199
yeast-807.jpg,70,72,yeast,13,8,55,58
yeast-261.jpg,76,70,yeast,33,23,61,53
yeast-515.jpg,314,362,yeast,23,66,117,112
yeast-515.jpg,314,362,yeast,103,57,302,334
particle-378.jpg,1084,688,particle,378,56,765,670
particle-378.jpg,1084,688,particle,42,133,237,295
particle-378.jpg,1084,688,particle,145,415,361,602
particle-378.jpg,1084,688,particle,892,234,989,374
particle-378.jpg,1084,688,particle,944,537,1049,647
particle-669.jpg,640,720,particle,33,21,447,669
particle-669.jpg,640,720,particle,404,289,516,377
particle-669.jpg,640,720,particle,484,455,592,574
particle-669.jpg,640,720,particle,376,485,461,591
yeast-970.jpg,130,118,yeast,36,28,76,66
yeast-780.jpg,100,64,yeast,22,9,99,55
yeast-609.jpg,118,160,yeast,12,2,110,127
yeast-609.jpg,118,160,yeast,1,70,21,102
yeast-618.jpg,178,168,yeast,28,11,169,161
yeast-618.jpg,178,168,yeast,5,92,42,122
particle-327.jpg,324,192,particle,28,20,170,182
particle-327.jpg,324,192,particle,156,20,237,187
particle-1013.jpg,336,308,particle,29,1,300,305
yeast-854.jpg,212,184,yeast,16,35,120,105
yeast-854.jpg,212,184,yeast,57,85,173,170
yeast-854.jpg,212,184,yeast,135,78,156,93
particle-791.jpg,182,156,particle,54,38,139,128
particle-791.jpg,182,156,particle,78,1,174,22
particle-791.jpg,182,156,particle,16,28,37,59
particle-791.jpg,182,156,particle,159,134,177,156
particle-47.jpg,866,766,particle,298,96,515,294
particle-47.jpg,866,766,particle,100,334,227,442
particle-47.jpg,866,766,particle,458,126,857,734
yeast-637.jpg,92,108,yeast,12,23,69,98
particle-1045.jpg,268,272,particle,45,20,236,182
particle-1045.jpg,268,272,particle,94,163,227,245
particle-1045.jpg,268,272,particle,9,194,57,253
particle-764.jpg,300,324,particle,57,30,260,261
yeast-946.jpg,102,98,yeast,4,15,89,80
yeast-73.jpg,110,102,yeast,9,1,74,68
particle-531.jpg,438,474,particle,81,105,358,379
particle-531.jpg,438,474,particle,33,402,182,474
yeast-975.jpg,56,56,yeast,9,9,42,42
yeast-413.jpg,132,116,yeast,65,37,106,103
yeast-413.jpg,132,116,yeast,101,15,128,37
yeast-12.jpg,292,326,yeast,101,69,143,121
yeast-12.jpg,292,326,yeast,19,115,87,197
yeast-12.jpg,292,326,yeast,123,183,240,261
yeast-760.jpg,116,104,yeast,58,21,95,56
yeast-760.jpg,116,104,yeast,16,54,61,89
particle-686.jpg,314,182,particle,66,52,286,135
particle-686.jpg,314,182,particle,242,129,298,164
particle-686.jpg,314,182,particle,74,4,148,39
particle-512.jpg,318,298,particle,93,21,268,275
particle-512.jpg,318,298,particle,257,1,318,40
particle-512.jpg,318,298,particle,1,149,26,190
yeast-543.jpg,170,130,yeast,2,31,54,96
yeast-543.jpg,170,130,yeast,52,28,134,117
particle-1011.jpg,662,584,particle,282,341,505,544
particle-1011.jpg,662,584,particle,15,2,662,364
particle-596.jpg,390,660,particle,128,12,325,114
particle-596.jpg,390,660,particle,20,151,95,243
particle-596.jpg,390,660,particle,12,80,288,553
particle-596.jpg,390,660,particle,275,137,390,310
particle-596.jpg,390,660,particle,219,180,327,295
yeast-856.jpg,174,188,yeast,14,14,124,137
particle-1016.jpg,346,328,particle,47,31,303,315
particle-1016.jpg,346,328,particle,255,215,346,283
yeast-722.jpg,142,158,yeast,8,6,92,94
particle-184.jpg,248,200,particle,120,30,184,90
particle-184.jpg,248,200,particle,109,83,187,192
particle-411.jpg,334,328,particle,59,62,295,204
particle-411.jpg,334,328,particle,60,220,201,303
particle-411.jpg,334,328,particle,81,50,159,164
particle-319.jpg,308,208,particle,83,26,168,202
particle-319.jpg,308,208,particle,148,62,243,183
particle-319.jpg,308,208,particle,267,31,298,102
particle-319.jpg,308,208,particle,6,173,40,195
particle-374.jpg,488,530,particle,90,74,395,396
particle-374.jpg,488,530,particle,302,437,428,525
yeast-619.jpg,96,88,yeast,19,11,66,65
particle-131.jpg,272,266,particle,46,75,149,143
particle-131.jpg,272,266,particle,61,10,172,69
particle-131.jpg,272,266,particle,13,59,32,85
particle-271.jpg,232,212,particle,37,41,84,100
particle-271.jpg,232,212,particle,71,42,178,147
particle-271.jpg,232,212,particle,42,135,112,180
particle-271.jpg,232,212,particle,7,136,25,151
particle-271.jpg,232,212,particle,25,153,54,185
particle-260.jpg,308,374,particle,233,110,304,186
particle-260.jpg,308,374,particle,118,52,274,255
yeast-86.jpg,218,190,yeast,59,56,141,125
particle-479.jpg,238,292,particle,43,79,200,219
particle-45.jpg,248,254,particle,23,24,215,228
particle-45.jpg,248,254,particle,58,134,142,234
particle-45.jpg,248,254,particle,27,29,95,87
particle-45.jpg,248,254,particle,167,30,215,67
yeast-979.jpg,100,102,yeast,33,26,63,57
particle-899.jpg,548,394,particle,16,135,75,243
particle-899.jpg,548,394,particle,410,161,526,285
particle-899.jpg,548,394,particle,55,28,415,362
particle-899.jpg,548,394,particle,195,289,311,376
particle-899.jpg,548,394,particle,295,33,423,165
particle-899.jpg,548,394,particle,66,254,176,358
particle-899.jpg,548,394,particle,501,120,548,183
particle-638.jpg,334,340,particle,21,134,99,258
particle-638.jpg,334,340,particle,112,52,320,270
yeast-386.jpg,84,92,yeast,15,27,68,64
particle-683.jpg,642,406,particle,62,70,142,156
particle-683.jpg,642,406,particle,49,94,615,340
particle-683.jpg,642,406,particle,548,20,642,183
particle-683.jpg,642,406,particle,2,2,64,76
particle-683.jpg,642,406,particle,303,18,372,70
particle-703.jpg,166,126,particle,26,3,47,21
particle-703.jpg,166,126,particle,36,33,133,104
particle-117.jpg,256,250,particle,45,53,172,163
particle-117.jpg,256,250,particle,192,161,214,184
particle-588.jpg,364,316,particle,125,17,261,141
particle-588.jpg,364,316,particle,133,164,278,271
particle-588.jpg,364,316,particle,82,231,141,285
particle-189.jpg,504,472,particle,45,24,406,388
particle-189.jpg,504,472,particle,343,62,410,114
particle-189.jpg,504,472,particle,34,319,146,462
yeast-677.jpg,96,94,yeast,30,14,77,58
yeast-1048.jpg,86,84,yeast,11,20,31,39
yeast-1048.jpg,86,84,yeast,27,6,54,24
yeast-1048.jpg,86,84,yeast,34,18,56,52
yeast-1048.jpg,86,84,yeast,43,50,72,80
yeast-229.jpg,158,162,yeast,30,37,61,68
yeast-229.jpg,158,162,yeast,78,14,99,36
yeast-229.jpg,158,162,yeast,78,63,101,83
yeast-229.jpg,158,162,yeast,146,14,158,43
yeast-235.jpg,66,90,yeast,26,14,55,50
yeast-300.jpg,138,112,yeast,20,11,51,41
yeast-300.jpg,138,112,yeast,34,46,64,72
yeast-300.jpg,138,112,yeast,70,49,107,103
yeast-1028.jpg,136,72,yeast,40,37,64,52
yeast-1028.jpg,136,72,yeast,13,7,40,25
yeast-172.jpg,132,130,yeast,35,51,106,92
particle-491.jpg,270,198,particle,3,19,196,198
particle-491.jpg,270,198,particle,249,85,270,107
particle-491.jpg,270,198,particle,97,4,131,32
yeast-257.jpg,78,80,yeast,23,21,55,52
particle-192.jpg,282,432,particle,38,102,222,209
particle-192.jpg,282,432,particle,35,190,234,356
particle-192.jpg,282,432,particle,226,312,269,355
particle-192.jpg,282,432,particle,59,376,141,420
particle-217.jpg,404,324,particle,40,3,107,43
particle-217.jpg,404,324,particle,59,31,391,304
particle-217.jpg,404,324,particle,355,138,393,199
particle-217.jpg,404,324,particle,346,6,381,45
particle-217.jpg,404,324,particle,95,284,184,316
particle-852.jpg,466,502,particle,81,127,439,427
particle-852.jpg,466,502,particle,288,346,390,434
particle-852.jpg,466,502,particle,55,39,135,105
particle-486.jpg,552,562,particle,130,23,319,252
particle-486.jpg,552,562,particle,141,179,480,458
particle-486.jpg,552,562,particle,269,1,379,90
particle-486.jpg,552,562,particle,48,229,137,353
particle-486.jpg,552,562,particle,334,473,458,542
particle-486.jpg,552,562,particle,103,297,225,422
particle-924.jpg,350,368,particle,112,240,188,316
particle-924.jpg,350,368,particle,93,174,200,251
particle-924.jpg,350,368,particle,63,6,305,197
particle-924.jpg,350,368,particle,45,275,150,345
yeast-837.jpg,92,82,yeast,7,10,71,65
yeast-439.jpg,210,200,yeast,65,24,179,108
yeast-439.jpg,210,200,yeast,134,140,176,169
yeast-439.jpg,210,200,yeast,41,80,86,115
particle-795.jpg,216,190,particle,40,25,151,160
particle-200.jpg,274,236,particle,55,92,169,196
particle-200.jpg,274,236,particle,126,24,266,144
particle-200.jpg,274,236,particle,88,24,148,50
yeast-937.jpg,86,124,yeast,17,29,58,57
yeast-937.jpg,86,124,yeast,8,62,65,111
particle-664.jpg,344,352,particle,10,230,56,288
particle-664.jpg,344,352,particle,181,44,286,120
particle-664.jpg,344,352,particle,111,121,314,323
yeast-742.jpg,86,56,yeast,7,4,44,46
particle-546.jpg,464,438,particle,96,50,398,355
particle-546.jpg,464,438,particle,345,276,395,315
particle-546.jpg,464,438,particle,354,382,404,415
particle-546.jpg,464,438,particle,135,1,225,60
particle-546.jpg,464,438,particle,7,2,70,39
yeast-389.jpg,90,126,yeast,39,76,73,100
particle-102.jpg,378,518,particle,69,88,221,200
particle-102.jpg,378,518,particle,260,69,352,172
particle-102.jpg,378,518,particle,239,242,378,441
particle-248.jpg,354,296,particle,45,86,123,123
particle-248.jpg,354,296,particle,126,77,265,210
particle-248.jpg,354,296,particle,140,193,220,237
particle-248.jpg,354,296,particle,222,17,255,56
particle-248.jpg,354,296,particle,248,74,278,99
particle-248.jpg,354,296,particle,255,131,340,207
yeast-851.jpg,232,210,yeast,57,6,91,39
yeast-851.jpg,232,210,yeast,88,47,210,145
yeast-851.jpg,232,210,yeast,19,114,49,131
yeast-851.jpg,232,210,yeast,61,152,88,168
yeast-851.jpg,232,210,yeast,128,156,152,180
particle-976.jpg,324,246,particle,18,20,269,199
particle-976.jpg,324,246,particle,214,26,272,90
particle-976.jpg,324,246,particle,283,21,324,60
particle-976.jpg,324,246,particle,12,202,64,235
particle-682.jpg,372,308,particle,108,22,181,63
particle-682.jpg,372,308,particle,279,18,346,127
particle-682.jpg,372,308,particle,38,68,318,224
particle-682.jpg,372,308,particle,127,200,236,273
particle-682.jpg,372,308,particle,208,90,326,266
particle-682.jpg,372,308,particle,116,176,171,222
particle-957.jpg,222,310,particle,17,31,185,288
particle-957.jpg,222,310,particle,91,232,143,290
particle-957.jpg,222,310,particle,161,12,213,65
yeast-810.jpg,160,166,yeast,11,42,146,131
particle-796.jpg,772,748,particle,264,64,592,534
particle-796.jpg,772,748,particle,136,552,330,689
yeast-18.jpg,228,242,yeast,73,63,132,125
yeast-684.jpg,112,128,yeast,18,26,62,70
particle-387.jpg,504,466,particle,21,16,454,400
particle-387.jpg,504,466,particle,390,115,467,169
particle-387.jpg,504,466,particle,350,198,459,318
particle-789.jpg,652,506,particle,93,115,177,181
particle-789.jpg,652,506,particle,193,80,264,129
particle-789.jpg,652,506,particle,195,120,498,413
particle-789.jpg,652,506,particle,559,209,632,275
yeast-842.jpg,132,154,yeast,7,49,75,97
particle-1052.jpg,210,222,particle,13,1,39,14
particle-1052.jpg,210,222,particle,153,3,181,26
particle-1052.jpg,210,222,particle,126,187,154,207
particle-1052.jpg,210,222,particle,23,42,176,180
particle-1052.jpg,210,222,particle,174,210,195,222
yeast-498.jpg,108,90,yeast,43,51,78,79
particle-717.jpg,112,126,particle,3,17,79,105
particle-717.jpg,112,126,particle,52,72,81,94
particle-622.jpg,372,334,particle,33,74,349,290
yeast-166.jpg,202,134,yeast,45,30,109,84
particle-822.jpg,262,282,particle,90,86,169,170
yeast-6.jpg,326,304,yeast,72,41,242,217
yeast-695.jpg,96,136,yeast,23,20,65,91
yeast-98.jpg,150,148,yeast,19,37,55,68
yeast-98.jpg,150,148,yeast,25,85,57,116
yeast-98.jpg,150,148,yeast,70,74,92,111
yeast-98.jpg,150,148,yeast,49,1,78,31
particle-993.jpg,496,382,particle,33,224,178,355
particle-993.jpg,496,382,particle,124,37,294,237
particle-993.jpg,496,382,particle,234,135,490,363
particle-993.jpg,496,382,particle,313,34,389,98
yeast-757.jpg,62,68,yeast,1,15,34,51
yeast-231.jpg,142,134,yeast,45,50,72,73
particle-208.jpg,348,332,particle,187,111,283,214
particle-208.jpg,348,332,particle,106,5,270,72
particle-208.jpg,348,332,particle,16,43,90,98
particle-208.jpg,348,332,particle,22,83,199,236
particle-167.jpg,394,318,particle,195,223,307,316
particle-167.jpg,394,318,particle,100,298,135,316
particle-874.jpg,442,404,particle,107,21,403,404
particle-1050.jpg,380,282,particle,94,22,149,64
particle-1050.jpg,380,282,particle,198,23,283,98
particle-1050.jpg,380,282,particle,299,33,330,76
particle-1050.jpg,380,282,particle,17,101,141,236
particle-1050.jpg,380,282,particle,172,107,302,244
particle-1050.jpg,380,282,particle,281,3,310,31
particle-1050.jpg,380,282,particle,331,1,365,26
particle-153.jpg,640,510,particle,116,118,249,179
particle-153.jpg,640,510,particle,103,168,470,497
particle-153.jpg,640,510,particle,52,275,212,418
particle-478.jpg,254,338,particle,27,43,206,210
particle-478.jpg,254,338,particle,1,238,45,270
particle-478.jpg,254,338,particle,131,239,160,263
particle-478.jpg,254,338,particle,193,199,230,231
particle-478.jpg,254,338,particle,74,237,124,276
yeast-256.jpg,102,108,yeast,14,25,85,89
yeast-1015.jpg,132,128,yeast,9,41,42,75
yeast-1015.jpg,132,128,yeast,49,29,110,67
yeast-1015.jpg,132,128,yeast,103,60,131,101
yeast-1015.jpg,132,128,yeast,23,95,64,127
yeast-1015.jpg,132,128,yeast,41,71,77,97
particle-763.jpg,484,546,particle,115,172,356,450
particle-763.jpg,484,546,particle,142,29,258,127
particle-996.jpg,206,272,particle,81,35,147,58
particle-996.jpg,206,272,particle,4,79,38,129
particle-996.jpg,206,272,particle,38,92,157,248
particle-996.jpg,206,272,particle,134,48,206,134
yeast-182.jpg,196,162,yeast,5,32,51,79
yeast-182.jpg,196,162,yeast,58,13,119,89
yeast-182.jpg,196,162,yeast,77,97,129,134
yeast-182.jpg,196,162,yeast,125,133,154,161
yeast-647.jpg,130,154,yeast,14,11,101,129
yeast-1036.jpg,194,152,yeast,36,52,98,139
yeast-1036.jpg,194,152,yeast,101,26,160,82
yeast-1036.jpg,194,152,yeast,156,90,181,113
yeast-1036.jpg,194,152,yeast,6,131,41,152
yeast-225.jpg,178,178,yeast,38,75,89,110
particle-950.jpg,264,260,particle,12,3,147,173
particle-950.jpg,264,260,particle,138,36,229,172
particle-950.jpg,264,260,particle,111,147,208,233
particle-950.jpg,264,260,particle,69,217,118,260
particle-545.jpg,392,298,particle,42,47,349,242
particle-545.jpg,392,298,particle,343,12,391,53
yeast-241.jpg,270,244,yeast,53,14,248,128
yeast-241.jpg,270,244,yeast,17,85,210,206
yeast-173.jpg,96,84,yeast,23,28,61,59
particle-1023.jpg,332,250,particle,18,189,63,234
particle-1023.jpg,332,250,particle,217,6,286,61
particle-1023.jpg,332,250,particle,56,40,321,238
yeast-537.jpg,156,184,yeast,18,27,130,140
yeast-811.jpg,120,94,yeast,14,11,96,58
particle-422.jpg,168,136,particle,52,11,125,111
particle-146.jpg,150,170,particle,27,89,77,128
particle-146.jpg,150,170,particle,73,54,126,132
yeast-50.jpg,250,212,yeast,17,15,182,186
yeast-219.jpg,352,340,yeast,152,10,279,205
yeast-219.jpg,352,340,yeast,219,187,279,244
yeast-219.jpg,352,340,yeast,95,125,146,155
yeast-219.jpg,352,340,yeast,5,101,24,142
yeast-219.jpg,352,340,yeast,8,166,31,195
yeast-219.jpg,352,340,yeast,127,219,149,237
yeast-219.jpg,352,340,yeast,157,262,181,282
yeast-219.jpg,352,340,yeast,240,262,284,292
yeast-219.jpg,352,340,yeast,210,282,246,309
yeast-219.jpg,352,340,yeast,259,278,304,315
yeast-219.jpg,352,340,yeast,92,296,133,325
particle-100.jpg,232,174,particle,65,21,167,92
yeast-963.jpg,96,104,yeast,9,25,90,70
particle-1047.jpg,240,186,particle,38,22,150,127
particle-1047.jpg,240,186,particle,186,15,217,80
particle-1047.jpg,240,186,particle,157,147,230,186
particle-1047.jpg,240,186,particle,1,87,26,133
particle-1047.jpg,240,186,particle,66,162,110,184
particle-1047.jpg,240,186,particle,222,17,240,40
particle-240.jpg,560,506,particle,372,37,547,171
particle-240.jpg,560,506,particle,36,55,435,439
particle-240.jpg,560,506,particle,359,152,438,239
yeast-284.jpg,154,106,yeast,23,29,57,65
yeast-1000.jpg,236,200,yeast,78,91,116,127
particle-267.jpg,364,436,particle,307,92,364,175
particle-267.jpg,364,436,particle,35,47,325,415
particle-267.jpg,364,436,particle,1,112,101,283
particle-9.jpg,152,118,particle,53,26,114,74
particle-9.jpg,152,118,particle,104,77,142,112
yeast-762.jpg,90,118,yeast,7,25,78,99
yeast-596.jpg,130,134,yeast,16,37,101,119
particle-939.jpg,230,284,particle,28,38,66,87
particle-939.jpg,230,284,particle,15,111,120,254
particle-939.jpg,230,284,particle,119,10,199,80
particle-939.jpg,230,284,particle,78,47,201,194
yeast-401.jpg,64,66,yeast,3,14,36,46
particle-668.jpg,218,272,particle,100,64,192,142
particle-668.jpg,218,272,particle,67,142,194,240
yeast-712.jpg,112,134,yeast,17,17,47,46
particle-448.jpg,512,320,particle,50,12,406,301
particle-295.jpg,484,538,particle,275,41,391,176
particle-295.jpg,484,538,particle,19,107,365,524
particle-295.jpg,484,538,particle,260,344,360,477
particle-175.jpg,328,252,particle,108,62,250,178
particle-175.jpg,328,252,particle,192,130,255,176
particle-175.jpg,328,252,particle,134,206,166,226
